room_number,qr,measured_temp,issue_heating,issue_motion,issue_temperature_sensor,issue_door,issue_window,issue_heating_switch,issue_kitchen_switch,issue_wifi,problem_description,solution,short_uuid,mac_address,timestamp,last_motion_time,last_motion_state,voltage_state,temp,broker_connection
15,0C0737,22,,,,,,,,,,,"0C0-737
",02:42:AC:12:00:02,25-09-2023_12-28-01,25-09-2023 12:28:01,0,DETECT,22.5625,NOT CONNECTED
16,8A9921,22,,,,Ca³y czas pokazuje Open,,,,,,,"8A9-921
",02:42:AC:12:00:02,25-09-2023_12-30-03,25-09-2023 12:30:01,0,DETECT,22.75,NOT CONNECTED
,,,,,,,,,Ok,,,,"8A9-921
",02:42:AC:12:00:02,09-10-2023_12-49-08,09-10-2023 12:49:05,0,DETECT,20.125,NOT CONNECTED
17,B65FE4,21.7,,,,,,,,,Poprawka elektryczna w boxie ,,"B65-FE4
",02:42:AC:12:00:02,25-09-2023_12-33-53,25-09-2023 12:33:53,0,DETECT,22.375,NOT CONNECTED
,,,,,,,,,Ok,,,,"B65-FE4
",02:42:AC:12:00:02,09-10-2023_12-55-33,09-10-2023 12:55:22,0,DETECT,19.8125,NOT CONNECTED
18,1EEF30,21.6,,,,,,,,,Poprawka elektryczna w boxie ,,"1EE-F30
",02:42:AC:12:00:02,25-09-2023_12-35-30,25-09-2023 12:35:19,0,DETECT,22.25,NOT CONNECTED
,,,,,,,,,Ok,,,,"1EE-F30
",02:42:AC:12:00:02,09-10-2023_13-00-04,09-10-2023 12:59:47,0,DETECT,19.5,NOT CONNECTED
31,2019F7,21.3,,,,,,,,,Poprawka elektryczna w boxie ,,"201-9F7
",02:42:AC:12:00:02,25-09-2023_12-45-36,25-09-2023 12:45:32,0,DETECT,21.9375,NOT CONNECTED
,,,,,,,,,Ok,,,,"201-9F7
",02:42:AC:12:00:02,09-10-2023_11-53-24,09-10-2023 11:53:11,0,DETECT,19.375,NOT CONNECTED
30,10E2E6,21.4,,,,,,,,,Poprawka elektryczna w boxie ,,"10E-2E6
",02:42:AC:12:00:02,25-09-2023_12-51-57,25-09-2023 12:51:42,0,DETECT,22.6875,NOT CONNECTED
,,,,,,,,,Ok,,,,"10E-2E6
",02:42:AC:12:00:02,09-10-2023_11-55-14,09-10-2023 11:55:03,0,DETECT,Sensor not detected,NOT CONNECTED
29,2D056B,21.3,,,,,,,,,Poprawka elektryczna w boxie ,,"2D0-56B
",02:42:AC:12:00:02,25-09-2023_13-00-25,25-09-2023 13:00:15,0,DETECT,24.1875,NOT CONNECTED
,,,,,,,,,Ok,,,,"2D0-56B
",02:42:AC:12:00:02,09-10-2023_11-59-07,09-10-2023 11:59:02,0,DETECT,21.5625,NOT CONNECTED
28,3BD896,21.4,,,,,,,,,Poprawka elektryczna w boxie ,,"3BD-896
",02:42:AC:12:00:02,25-09-2023_13-02-59,25-09-2023 13:02:58,1,DETECT,23.875,NOT CONNECTED
28,3BD896,21.3,,,,,,,,,Poprawka elektryczna w boxie ,,"3BD-896
",02:42:AC:12:00:02,25-09-2023_13-08-06,25-09-2023 13:08:03,0,DETECT,23.75,NOT CONNECTED
,,,,,,,,,,Ok,,,"3BD-896
",02:42:AC:12:00:02,09-10-2023_12-11-43,09-10-2023 12:11:29,0,DETECT,20.4375,NOT CONNECTED
25,0710A3,21.3,,,,,,,,,Voltage state not detected ,,"071-0A3
",02:42:AC:12:00:02,25-09-2023_13-11-51,25-09-2023 13:11:47,0,NOT DETECT,22.4375,NOT CONNECTED
,,,,,,,,,Nie dzia³a kuchenka,,,,"071-0A3
",02:42:AC:12:00:02,09-10-2023_12-29-00,09-10-2023 12:28:52,0,NOT DETECT,20.25,NOT CONNECTED
24,25E122,21.6,,,,,,,,,Poprawka elektryczna w boxie ,,"25E-122
",02:42:AC:12:00:02,25-09-2023_13-14-48,25-09-2023 13:14:46,0,DETECT,23.125,NOT CONNECTED
,,,,,,,,,Ok,,,,"25E-122
",02:42:AC:12:00:02,09-10-2023_12-34-19,09-10-2023 12:34:09,0,DETECT,Sensor not detected,NOT CONNECTED
22,023970,21.3,,,,,,,,,Poprawka elektryczna w boxie ,,"023-970
",02:42:AC:12:00:02,25-09-2023_13-20-36,25-09-2023 13:20:34,0,DETECT,23.9375,NOT CONNECTED
,,,,,,,,,Ok,,,,"023-970
",02:42:AC:12:00:02,09-10-2023_12-51-03,09-10-2023 12:50:58,0,DETECT,20.125,NOT CONNECTED
20,399C1E,21.5,,,,,Ci¹gle widnieje napis Close ,,,,Poprawka elektryczna w boxie ,,"399-C1E
",02:42:AC:12:00:02,25-09-2023_13-24-25,20-09-2023 12:39:49,0,DETECT,23.25,NOT CONNECTED
,,,,,,,,,Nie dziala,,,,"399-C1E
",02:42:AC:12:00:02,09-10-2023_13-02-05,09-10-2023 10:19:05,0,DETECT,19.375,NOT CONNECTED
303,A18-39B,23.0,,,,,,,,,,,"C3D-7D7
",02:42:AC:12:00:02,25-09-2023_15-18-18,25-09-2023 15:18:18,0,DETECT,23.5625,NOT CONNECTED
303,A18-39B,23.0,,,,,,,,,,,"C3D-7D7
",02:42:AC:12:00:02,25-09-2023_15-18-20,25-09-2023 15:18:18,0,DETECT,23.5625,NOT CONNECTED
303,A18-39B,23.0,,,,,,,,,,,"A18-39B
",02:42:AC:12:00:02,28-09-2023_15-55-48,28-09-2023 15:55:33,0,DETECT,23.9375,NOT CONNECTED
708,7C618F,24.8,,,,,,,,,,,"7C6-18F
",02:42:AC:12:00:02,25-09-2023_16-04-01,25-09-2023 16:04:00,0,DETECT,25.125,NOT CONNECTED
501B,28D8CF,24.3,,,,,,,,,,,"28D-8CF
",02:42:AC:12:00:02,25-09-2023_17-26-20,25-09-2023 17:26:07,0,DETECT,27.0,NOT CONNECTED
527D,2C2870,21.6,,,,,,,,,,,"2C2-870
",02:42:AC:12:00:02,25-09-2023_18-34-09,25-09-2023 18:34:07,0,DETECT,23.9375,NOT CONNECTED
10,1E4BE8,20.3,,,,,,,,,Poprawka elektryczna w boxie ,,"1E4-BE8
",02:42:AC:12:00:03,25-09-2023_18-57-57,25-09-2023 18:57:50,0,DETECT,23.3125,NOT CONNECTED
,,,,,,,,,Nie dzia³a,,,,"1E4-BE8
",02:42:AC:12:00:02,09-10-2023_12-03-19,09-10-2023 12:03:13,0,DETECT,20.125,NOT CONNECTED
14,05D9FA,21,,,,,,,,,,,"05D-9FA
",02:42:AC:12:00:03,25-09-2023_19-02-37,25-09-2023 19:02:25,0,DETECT,24.0625,NOT CONNECTED
,,,,,,,,,Ok,,,,"05D-9FA
",02:42:AC:12:00:02,09-10-2023_12-32-10,09-10-2023 12:31:55,0,DETECT,19.375,NOT CONNECTED
21,2D1FAE,20.8,,,,,Ci¹gle widnieje napis Close ,,,,Poprawka elektryczna w boxie ,,"2D1-FAE
",02:42:AC:12:00:03,25-09-2023_19-05-18,25-09-2023 19:04:45,0,DETECT,23.3125,NOT CONNECTED
,,,,,,,,,Ok,,,,"2D1-FAE
",02:42:AC:12:00:02,09-10-2023_12-57-56,09-10-2023 12:57:34,0,DETECT,20.4375,NOT CONNECTED
23,1EFD69,21,,,,,,,,,Poprawka elektryczna w boxie ,,"1EF-D69
",02:42:AC:12:00:02,25-09-2023_19-07-41,25-09-2023 19:07:41,0,DETECT,24.125,NOT CONNECTED
27,6C1601,21.2,,,,,,,,,,,"6C1-601
",02:42:AC:12:00:02,25-09-2023_19-10-12,25-09-2023 19:10:11,1,DETECT,23.375,NOT CONNECTED
32,89AF78,19.4,,,,,Ci¹gle widnieje napis Close ,,,,"Poprawka elektryczna w boxie , voltage state not detected ",,"89A-F78
",02:42:AC:12:00:02,25-09-2023_19-13-01,25-09-2023 19:13:01,0,NOT DETECT,21.5,NOT CONNECTED
,,,,,,,,,Ok,,,,"89A-F78
",02:42:AC:12:00:02,09-10-2023_11-46-30,09-10-2023 11:46:25,0,NOT DETECT,Sensor not detected,NOT CONNECTED
501C,061CD9,23.6,,,,,,,,,,,"061-CD9
",02:42:AC:12:00:02,26-09-2023_10-32-32,26-09-2023 10:32:31,0,DETECT,25.75,NOT CONNECTED
123,69BEED,22.2,,,,,,,,,,,"69B-EED
",02:42:AC:12:00:03,26-09-2023_11-41-05,26-09-2023 11:41:05,0,DETECT,23.9375,NOT CONNECTED
156,A593BB,21.4,,,,,,,,,Poprawka elektryczna w boxie ,,"A59-3BB
",02:42:AC:12:00:03,26-09-2023_12-04-13,26-09-2023 12:03:58,0,DETECT,24.3125,NOT CONNECTED
111,3EE513,20.7,,Nie wykrywa ruchu ,,,,,,,,,"3EE-513
",02:42:AC:12:00:02,26-09-2023_12-09-31,26-09-2023 11:50:16,1,DETECT,22.5,NOT CONNECTED
1101a,830C40,25.4,,,,,,,,,,,"830-C40
",02:42:AC:12:00:02,26-09-2023_12-53-21,26-09-2023 12:53:20,0,DETECT,25.625,NOT CONNECTED
1101b,36B36A,25.1,,,,,,,,,,,"36B-36A
",02:42:AC:12:00:03,26-09-2023_12-54-55,26-09-2023 12:54:54,0,DETECT,25.6875,NOT CONNECTED
1101c,7CDED2,25,,,,,,,,,,,"7CD-ED2
",02:42:AC:12:00:02,26-09-2023_12-56-27,26-09-2023 12:56:27,1,DETECT,25.1875,NOT CONNECTED
,,,,,,,,,,,Cover state widnieje jako open ,,"7CD-ED2
",02:42:AC:12:00:02,26-09-2023_12-56-36,26-09-2023 12:56:33,0,DETECT,25.1875,NOT CONNECTED
1101d,BA4C82,22.6,,,,,,,,,,,"BA4-C82
",02:42:AC:12:00:03,26-09-2023_12-58-11,26-09-2023 12:58:09,0,DETECT,24.5,NOT CONNECTED
1201b,BEAF3F,23,,,,,,,,,,,"BEA-F3F
",02:42:AC:12:00:02,26-09-2023_13-04-30,26-09-2023 13:04:29,0,DETECT,24.5,NOT CONNECTED
1201d,B1B953,21,,,,,,,,,,,"B1B-953
",02:42:AC:12:00:02,26-09-2023_13-07-47,26-09-2023 13:07:46,1,DETECT,22.9375,NOT CONNECTED
1201a,AD8F41,24.7,,,,,,,,,,,"AD8-F41
",02:42:AC:12:00:03,26-09-2023_13-14-32,26-09-2023 13:14:31,1,NOT DETECT,25.125,NOT CONNECTED
,,,,,,,,,,,Voltage state not detected ,,"AD8-F41
",02:42:AC:12:00:03,26-09-2023_13-14-39,26-09-2023 13:14:37,0,NOT DETECT,25.1875,NOT CONNECTED
1201c,0E0DB7,24,,,,,,,,,,,"0E0-DB7
",02:42:AC:12:00:03,26-09-2023_13-19-28,26-09-2023 13:19:26,0,DETECT,24.0625,NOT CONNECTED
204,979510,21.8,,,,,,"Nie reaguje na zmianê stanu ca³y czas wykrywa napiêcie , voltage state not detected ",,,,,"979-510
",02:42:AC:12:00:02,26-09-2023_13-28-07,26-09-2023 13:27:59,0,NOT DETECT,24.0625,NOT CONNECTED
207,A6E845,22.2,,,,,,,,,,,"A6E-845
",02:42:AC:12:00:03,26-09-2023_13-30-01,26-09-2023 13:29:58,0,DETECT,24.8125,NOT CONNECTED
105,1C4E56,20.7,,,,,,,,,,,"1C4-E56
",02:42:AC:12:00:03,26-09-2023_13-32-42,26-09-2023 13:32:39,0,DETECT,22.6875,NOT CONNECTED
807,7F4-AA9,24.3,,Nie wykrywa ruchu ,,,,,,,,,"7F4-AA9
",02:42:AC:12:00:02,26-09-2023_18-48-38,26-09-2023 18:48:09,0,DETECT,24.5625,NOT CONNECTED
,,,,,,,,,,,,Poprawiona taœma ,"7F4-AA9
",02:42:AC:12:00:02,26-09-2023_18-53-20,26-09-2023 18:53:17,0,DETECT,24.6875,NOT CONNECTED
,,,,,,,,,,,,Poprawiona taœma ,"7F4-AA9
",02:42:AC:12:00:02,26-09-2023_18-55-49,26-09-2023 18:55:48,0,DETECT,24.9375,NOT CONNECTED
615,3E4,24.1,,,,,Stan close ca³y czas ,,,,,,"3E4-220
",02:42:AC:12:00:02,26-09-2023_19-30-31,26-09-2023 19:29:18,0,DETECT,25.1875,NOT CONNECTED
527B,1D3-397,22.2,,,,Brak kontaktronów w drzwiach ,,,,,,,"1D3-397
",02:42:AC:12:00:03,26-09-2023_20-05-35,26-09-2023 20:05:23,1,DETECT,22.875,NOT CONNECTED
,,,,,,,,,,,,Poprawiona taœma ,"1D3-397
",02:42:AC:12:00:03,26-09-2023_19-58-28,26-09-2023 19:58:25,0,DETECT,22.625,NOT CONNECTED
527C,2C3-1FB,22.2,,,,Brak kontaktronów w drzwiach ,,,,,LuŸny kabel w Soulboxie,Wymienione rpi+poe,"2C3-1FB
",02:42:AC:12:00:02,26-09-2023_20-28-15,26-09-2023 20:28:09,0,DETECT,23.25,NOT CONNECTED
527C,2C3-1FB,22.2,,,,Brak kontaktronów w drzwiach ,,,,,LuŸny kabel w Soulboxie,Wymienione rpi+poe,"A70-EBC
",02:42:AC:12:00:03,26-09-2023_21-29-26,26-09-2023 21:29:11,0,DETECT,22.875,NOT CONNECTED
442,920AC8,21.2,,,,,,,,,,,"920-AC8
",02:42:AC:12:00:02,26-09-2023_21-23-48,26-09-2023 21:23:45,0,DETECT,23.375,NOT CONNECTED
203,A70-EBC,22.0,,,,,,,,,,Wymienione rpi+poe,"A70-EBC
",02:42:AC:12:00:03,26-09-2023_21-34-37,26-09-2023 21:34:29,0,DETECT,22.9375,NOT CONNECTED
203,A70-EBC,22.0,,,,,,,,,,Wymienione rpi+poe,"89A-98E
",02:42:AC:12:00:02,26-09-2023_22-17-52,26-09-2023 22:16:25,0,DETECT,23.4375,NOT CONNECTED
343,97B887,20.6,,,,,,,,,,,"97B-887
",02:42:AC:12:00:03,26-09-2023_21-56-18,26-09-2023 21:56:10,0,DETECT,21.0,NOT CONNECTED
424,8D8,21.8,,,,,,,,,,,"8D8-012
",02:42:AC:12:00:02,26-09-2023_22-34-15,26-09-2023 22:33:37,0,DETECT,22.9375,NOT CONNECTED
1009,874DDA,23.1,,,,,,,,,,,"874-DDA
",02:42:AC:12:00:02,27-09-2023_13-00-44,27-09-2023 13:00:36,0,DETECT,23.6875,NOT CONNECTED
1119,BC6C70,22,,,,,,,,,,,"B25-961
",02:42:AC:12:00:03,27-09-2023_13-28-03,27-09-2023 13:28:03,1,DETECT,23.1875,NOT CONNECTED
1103,0DC-16D,24.9,,,,,,,,,,wymiana pendrive ,"B25-961
",02:42:AC:12:00:03,27-09-2023_13-39-05,27-09-2023 13:38:24,0,DETECT,24.5625,NOT CONNECTED
1103,0dc16d,24.9,,,,,,,,,,,"B25-961
",02:42:AC:12:00:02,30-09-2023_03-31-52,30-09-2023 03:31:45,0,DETECT,24.6875,NOT CONNECTED
914,97C-AF3,22.6,,,,,,,,,,,"B25-961
",02:42:AC:12:00:03,27-09-2023_13-56-39,27-09-2023 13:56:39,1,DETECT,23.9375,NOT CONNECTED
917,C455CE,22.4,,,,,,,,,,,"C45-5CE
",02:42:AC:12:00:02,27-09-2023_14-15-57,27-09-2023 14:15:37,0,DETECT,22.8125,NOT CONNECTED
905,AE3-42A ,25.0,,,,,,,,,,Wymiana rpi+poe,"B25-961
",02:42:AC:12:00:03,27-09-2023_14-35-32,27-09-2023 14:35:32,1,DETECT,25.125,NOT CONNECTED
905,AE3-42A ,25.0,,,,,,,,,,Wymiana rpi+poe,"B25-961
",02:42:AC:12:00:03,27-09-2023_14-35-35,27-09-2023 14:35:34,0,DETECT,25.125,NOT CONNECTED
905,AE3-42A ,25.0,,,,,,,,,,Wymiana rpi+poe,"B25-961
",02:42:AC:12:00:03,27-09-2023_14-36-14,27-09-2023 14:36:13,1,DETECT,25.125,NOT CONNECTED
905,AE3-42A ,25.0,,,,,,,,,,Wymiana rpi+poe,"77A-BA4
",02:42:AC:12:00:02,27-09-2023_17-07-45,27-09-2023 17:07:22,0,DETECT,23.8125,NOT CONNECTED
817,77A-BA4,22.2,,,,,,,,,,Wymienione rpi+poe,"77A-BA4
",02:42:AC:12:00:02,27-09-2023_17-14-54,27-09-2023 17:14:49,0,DETECT,24.0625,NOT CONNECTED
817,77A-BA4,22.2,,,,,,,,,,Wymienione rpi+poe,"B84-88B
",02:42:AC:12:00:02,27-09-2023_17-58-06,27-09-2023 17:58:03,0,,,NOT CONNECTED
816,7FBCF0,22.2,,,,,,,,,,,"7FB-CF0
",02:42:AC:12:00:02,27-09-2023_17-56-19,27-09-2023 17:41:18,0,DETECT,23.3125,NOT CONNECTED
1107,371,23.8,,,,,,,,,Patchcord switch-krosownica,,"B25-961
",02:42:AC:12:00:02,27-09-2023_18-00-13,27-09-2023 17:59:14,0,DETECT,24.8125,NOT CONNECTED
1107,371,23.8,,,,,,,,,Patchcord switch-krosownica,,"B84-6DE
",02:42:AC:12:00:02,27-09-2023_20-57-19,27-09-2023 20:57:04,0,DETECT,23.6875,NOT CONNECTED
811,B75D7D,23.1,,,,,,,,,,,"B75-D7D
",02:42:AC:12:00:03,27-09-2023_18-00-40,27-09-2023 18:00:39,1,DETECT,25.25,NOT CONNECTED
812,B84-88B,23.4,,,,,,,,,,Wymienione rpi+poe,"B84-88B
",02:42:AC:12:00:02,27-09-2023_18-00-47,27-09-2023 18:00:18,0,DETECT,24.375,NOT CONNECTED
812,B84-88B,23.4,,,,,,,,,,Wymienione rpi+poe,"798-A09
",02:42:AC:12:00:03,27-09-2023_18-25-58,27-09-2023 18:25:58,0,NOT DETECT,23.8125,NOT CONNECTED
733,7907BF,22.1,,,,,,,,,,,"790-7BF
",02:42:AC:12:00:02,27-09-2023_18-04-33,27-09-2023 18:04:31,0,DETECT,23.375,NOT CONNECTED
725,43B1B3,21.4,,,Nie widzi czujki temperatury ,,,,,,,,"43B-1B3
",02:42:AC:12:00:03,27-09-2023_18-21-27,27-09-2023 18:21:27,1,DETECT,Sensor not detected,NOT CONNECTED
725,43B-1B3,21.0,,,Czujnik temperatury nie dzia³a ,,,,,,,,"43B-1B3
",02:42:AC:12:00:03,27-09-2023_21-58-02,27-09-2023 21:57:40,0,DETECT,Sensor not detected,NOT CONNECTED
725,43B-1B3,21.0,,,Czujnik temperatury nie dzia³a ,,,,,,,,"306-565
",02:42:AC:12:00:02,27-09-2023_22-17-29,27-09-2023 22:17:14,0,DETECT,25.625,NOT CONNECTED
728,798-A09,22.2,,,,,,Nie dzia³a zmiana ogrzewania,,,Spalona p³ytka elektroniczna,Na razie zosta³ zmienione rpi i poe,"798-A09
",02:42:AC:12:00:03,27-09-2023_18-32-17,27-09-2023 18:32:13,0,NOT DETECT,23.625,NOT CONNECTED
728,798-A09,22.2,,,,,,Nie dzia³a zmiana ogrzewania,,,Spalona p³ytka elektroniczna,Na razie zosta³ zmienione rpi i poe,"118-992
",02:42:AC:12:00:02,27-09-2023_20-04-42,27-09-2023 20:04:30,0,DETECT,24.3125,NOT CONNECTED
728,798-A09,23.5,,,,,,,,,,Pod³¹czenie kuchenki ,"798-A09
",02:42:AC:12:00:02,30-09-2023_14-32-48,30-09-2023 14:30:58,0,DETECT,24.5625,NOT CONNECTED
728,798-A09,23.5,,,,,,,,,,Pod³¹czenie kuchenki ,"9E8-FC4
",02:42:AC:12:00:03,30-09-2023_15-33-49,30-09-2023 01:42:23,0,DETECT,25.8125,NOT CONNECTED
728,798-A09,23.5,,,,,,,,,,Pod³¹czenie kuchenki ,"9E8-FC4
",02:42:AC:12:00:03,30-09-2023_15-33-51,30-09-2023 01:42:23,0,DETECT,25.8125,NOT CONNECTED
701,118-992,23.6,,,,,,,,,,Wymienione rpi+poe,"118-992
",02:42:AC:12:00:02,27-09-2023_20-07-23,27-09-2023 20:07:05,0,DETECT,24.3125,NOT CONNECTED
701,118-992,23.6,,,,,,,,,,Wymienione rpi+poe,"224-28D
",02:42:AC:12:00:03,27-09-2023_20-31-42,27-09-2023 20:31:40,1,DETECT,24.5,NOT CONNECTED
706,224-28D,23.6,,,,,,,,,,Wymienione rpi+poe,"224-28D
",02:42:AC:12:00:03,27-09-2023_20-33-55,27-09-2023 20:33:43,0,DETECT,24.5,NOT CONNECTED
903,B84,23.7,,,,,,,,,Przepustowoœæ 100,Podmiana kabla switch - patchpanel,"B84-6DE
",02:42:AC:12:00:02,27-09-2023_21-00-23,27-09-2023 20:59:05,0,DETECT,23.625,NOT CONNECTED
903,B84,23.7,,,,,,,,,Przepustowoœæ 100,Podmiana kabla switch - patchpanel,"23B-902
",02:42:AC:12:00:03,27-09-2023_21-45-03,27-09-2023 21:44:54,0,DETECT,24.0625,NOT CONNECTED
707,252-968,23.8,,,,,,,,,,Wymienione rpi+poe,"252-968
",02:42:AC:12:00:03,27-09-2023_21-04-36,27-09-2023 21:04:16,0,DETECT,25.0,NOT CONNECTED
707,252-968,23.8,,,,,,,,,,Wymienione rpi+poe,"41D-692
",02:42:AC:12:00:02,27-09-2023_21-25-04,27-09-2023 21:24:48,0,DETECT,25.0,NOT CONNECTED
711,41D-692,23.1,,,,,,,,,,Wymienione rpi+poe,"41D-692
",02:42:AC:12:00:02,27-09-2023_21-26-47,27-09-2023 21:26:28,0,DETECT,24.125,NOT CONNECTED
711,41D-692,23.1,,,,,,,,,,Wymienione rpi+poe,"7A6-A92
",02:42:AC:12:00:03,27-09-2023_21-43-49,27-09-2023 21:43:46,0,DETECT,23.125,NOT CONNECTED
722,7A6-A92,21.2,,,,,,,,,,Poprawione ETH,"7A6-A92
",02:42:AC:12:00:03,27-09-2023_21-46-37,27-09-2023 21:46:11,0,DETECT,23.125,NOT CONNECTED
722,7A6-A92,21.2,,,,,,,,,,Poprawione ETH,"43B-1B3
",02:42:AC:12:00:03,27-09-2023_21-53-20,27-09-2023 21:53:05,0,DETECT,Sensor not detected,NOT CONNECTED
722,7A6-A92,21.2,,,,,,,,,,Poprawione ETH,"43B-1B3
",02:42:AC:12:00:03,27-09-2023_21-54-12,27-09-2023 21:54:07,0,DETECT,Sensor not detected,NOT CONNECTED
709,23B-902,23.1,,,,,,,,,Rpi+ Poe wymiana ,,"23B-902
",02:42:AC:12:00:03,27-09-2023_21-49-10,27-09-2023 21:48:14,0,DETECT,23.875,NOT CONNECTED
709,23B-902,23.1,,,,,,,,,Rpi+ Poe wymiana ,,"249-31C
",02:42:AC:12:00:02,27-09-2023_22-17-39,27-09-2023 22:12:27,0,DETECT,26.125,NOT CONNECTED
605,249,26.2,,,,,,,,,Spalony rasp - wymiana rpi + poe,,"249-31C
",02:42:AC:12:00:02,27-09-2023_22-19-49,27-09-2023 22:18:55,0,DETECT,26.0625,NOT CONNECTED
605,249,26.2,,,,,,,,,Spalony rasp - wymiana rpi + poe,,"249-31C
",02:42:AC:12:00:02,27-09-2023_22-20-59,27-09-2023 22:20:15,0,DETECT,26.0625,NOT CONNECTED
605,249,26.2,,,,,,,,,Spalony rasp - wymiana rpi + poe,,"249-31C
",02:42:AC:12:00:02,27-09-2023_22-21-14,27-09-2023 22:20:15,0,DETECT,26.0,NOT CONNECTED
605,249,26.2,,,,,,,,,Spalony rasp - wymiana rpi + poe,,"8C1-CE3
",02:42:AC:12:00:03,27-09-2023_23-24-34,27-09-2023 23:24:34,0,DETECT,22.8125,NOT CONNECTED
606,306-565,24.8,,,,,,,,,Brak magnesu w obudowie ,Wymienione rpi+poe,"306-565
",02:42:AC:12:00:02,27-09-2023_22-20-35,27-09-2023 22:20:25,0,DETECT,25.4375,NOT CONNECTED
606,306-565,24.8,,,,,,,,,Brak magnesu w obudowie ,Wymienione rpi+poe,"311-715
",02:42:AC:12:00:03,27-09-2023_22-53-33,27-09-2023 22:53:26,0,DETECT,24.0,NOT CONNECTED
608,311-715,23.4,,,,,,,,,,Wymienione rpi+poe,"311-715
",02:42:AC:12:00:03,27-09-2023_22-57-05,27-09-2023 22:56:43,0,DETECT,24.0625,NOT CONNECTED
608,311-715,23.4,,,,,,,,,,Wymienione rpi+poe,"22D-007
",02:42:AC:12:00:02,27-09-2023_23-22-01,27-09-2023 23:21:46,0,DETECT,24.0625,NOT CONNECTED
613,22D-007,22.3,,,,,,,,,,Wymienione rpi+poe,"22D-007
",02:42:AC:12:00:02,27-09-2023_23-26-22,27-09-2023 23:26:05,0,DETECT,23.9375,NOT CONNECTED
611,8C1,21.9,,,,,,,,,Spalony rasp wymiana rpi+ poe,,"8C1-CE3
",02:42:AC:12:00:03,27-09-2023_23-28-31,27-09-2023 23:27:54,0,DETECT,22.875,NOT CONNECTED
611,8C1,21.9,,,,,,,,,Spalony rasp wymiana rpi+ poe,,"21C-D6E
",02:42:AC:12:00:02,27-09-2023_23-52-10,27-09-2023 23:52:07,0,DETECT,23.5625,NOT CONNECTED
614,21C,22.7,,,,,,,,,Wymiana rpi+ poe,,"21C-D6E
",02:42:AC:12:00:02,27-09-2023_23-53-41,27-09-2023 23:53:20,0,DETECT,23.5625,NOT CONNECTED
403,070,23.7,,,,,,,,,Prêdkoœæ 100,Wymiana patchcordu switch-patchpanel,"070-8D0
",02:42:AC:12:00:02,28-09-2023_13-27-35,28-09-2023 13:26:01,0,DETECT,23.8125,NOT CONNECTED
403,070,23.7,,,,,,,,,Prêdkoœæ 100,Wymiana patchcordu switch-patchpanel,"0A3-23E
",02:42:AC:12:00:03,28-09-2023_13-40-01,28-09-2023 13:38:51,0,DETECT,24.4375,NOT CONNECTED
404,059-945,23.5,,,,,,,,,,Wymienione rpi+poe,"059-944
",02:42:AC:12:00:02,28-09-2023_13-32-03,28-09-2023 13:31:58,0,DETECT,24.1875,NOT CONNECTED
404,059-945,23.5,,,,,,,,,,Wymienione rpi+poe,"083-E24
",02:42:AC:12:00:02,28-09-2023_14-15-06,28-09-2023 14:15:03,0,DETECT,,NOT CONNECTED
405,083-E24,23.3,,,,,,,,,,Wymienione rpi+poe,"083-E24
",02:42:AC:12:00:02,28-09-2023_14-16-41,28-09-2023 14:16:26,0,DETECT,23.3125,NOT CONNECTED
405,083-E24,23.3,,,,,,,,,,Wymienione rpi+poe,"91A-C32
",02:42:AC:12:00:03,28-09-2023_14-18-44,28-09-2023 13:47:44,0,NOT DETECT,,NOT CONNECTED
408,030-782,23.8,,,,,,,,,,Wymienione rpi+poe,"030-782
",02:42:AC:12:00:02,28-09-2023_14-23-47,28-09-2023 14:23:33,0,DETECT,24.4375,NOT CONNECTED
408,030-782,23.8,,,,,,,,,,Wymienione rpi+poe,"8A4-0DC
",02:42:AC:12:00:03,28-09-2023_14-42-09,27-09-2023 13:40:12,0,DETECT,,NOT CONNECTED
423,84A-0DC,21.5,,,,,,,,,,Poprawiona taœma na czujce ruchu ,"8A4-0DC
",02:42:AC:12:00:03,28-09-2023_14-50-42,28-09-2023 14:50:38,0,DETECT,24.375,NOT CONNECTED
423,84A-0DC,21.5,,,,,,,,,,Poprawiona taœma na czujce ruchu ,"B25-961
",02:42:AC:12:00:03,28-09-2023_14-53-46,28-09-2023 14:53:24,0,DETECT,,NOT CONNECTED
402,060-FB6,23.4,,,,,,,,,,"Wymienione rpi+poe, wymieniony pendrive ","B25-961
",02:42:AC:12:00:03,28-09-2023_14-55-56,28-09-2023 14:55:54,0,DETECT,24.1875,NOT CONNECTED
402,060-FB6,23.4,,,,,,,,,,"Wymienione rpi+poe, wymieniony pendrive ","028-E79
",02:42:AC:12:00:02,28-09-2023_15-03-33,28-09-2023 15:02:46,0,DETECT,24.5,NOT CONNECTED
407,028-e79,24.5,,,,,,,,,,Wymienione rpi+poe,"028-E79
",02:42:AC:12:00:02,28-09-2023_15-05-45,28-09-2023 15:05:36,0,DETECT,24.5625,NOT CONNECTED
407,028-e79,24.5,,,,,,,,,,Wymienione rpi+poe,"A18-39B
",02:42:AC:12:00:02,28-09-2023_15-53-48,28-09-2023 15:53:45,0,DETECT,23.9375,NOT CONNECTED
301,a2c984,23.4,,,,,,,,,,,"A2C-984
",02:42:AC:12:00:03,28-09-2023_15-54-03,28-09-2023 15:54:02,0,DETECT,23.3125,NOT CONNECTED
